superior_rating,price,variety,Crisp,Dry,Sweet,Finish,Firm,Fresh,Fruit,Full,Rich,Round,Soft,sentiment,variety_c,sweetness,acidity,tannin,alcohol,body,tfidf_tsne_1,tfidf_tsne_2,Ready,price_bracket
0,15,Rhône-style Red Blend,0,0,0,0,0,0,0,0,0,0,1,0.162,RR,0.438,0.312,0.375,0.438,0.562,-14.545592,-46.325024,0,P
0,17,Bordeaux-style Red Blend,0,1,0,0,0,0,1,0,1,0,0,0.108,BR,0.5,0.429,0.5,0.429,0.5,-24.237982,10.908763,0,P
1,103,Riesling,0,0,1,1,0,1,1,0,0,0,0,0.277,Rg,0.571,0.5,0.5,0.429,0.5,32.94043,-32.534943,0,SL
0,13,Rhône-style Red Blend,0,0,0,1,0,0,0,0,0,0,0,-0.122,RR,0.571,0.5,0.571,0.5,0.429,-25.433182,-34.74024,0,PP
0,12,Sauvignon Blanc,0,0,0,0,0,1,1,0,0,0,1,0.05,Sc,0.7,0.4,0.5,0.5,0.6,30.858162,7.3993587,0,PP
0,15,Sparkling Blend,1,0,0,1,0,1,1,0,1,0,1,0.285,Sd,0.4,0.4,0.4,0.4,0.6,12.196971,3.396439,0,P
0,14,Bordeaux-style Red Blend,0,0,0,0,0,1,1,1,0,0,0,0.146,BR,0.667,0.417,0.5,0.583,0.5,-0.57949144,19.919668,0,PP
0,30,Pinot Noir,0,0,0,0,0,0,1,1,1,0,0,0.221,Pr,0.667,0.5,0.5,0.583,0.583,4.645338,-12.27047,1,UP
0,10,Bordeaux-style Red Blend,0,0,0,0,0,1,1,0,0,1,0,0.083,BR,0.5,0.417,0.417,0.417,0.5,-6.3384347,-10.865951,0,PP
1,28,Riesling,0,1,0,0,0,1,1,1,1,0,0,0.406,Rg,0.571,0.357,0.5,0.5,0.643,28.677595,-43.88322,0,SP
0,19,Pinot Noir,0,1,0,0,0,1,1,0,0,0,1,0.205,Pr,0.4,0.4,0.4,0.4,0.4,45.06003,-42.76603,0,P
0,15,Malbec,0,0,0,0,0,0,1,0,0,0,0,-0.102,Mc,0.6,0.5,0.5,0.5,0.5,-37.188587,31.64441,0,P
0,20,Chenin Blanc-Chardonnay,0,0,0,1,0,0,0,0,1,0,0,0.353,CB,0.417,0.333,0.5,0.417,0.583,9.74325,11.866047,0,SP
1,23,Rhône-style Red Blend,0,0,0,1,0,0,1,0,0,0,0,0.3,RR,0.625,0.5,0.562,0.5,0.562,-26.575796,-42.888187,0,SP
0,20,Sauvignon Blanc,1,0,0,0,0,1,1,1,0,0,0,0.443,Sc,0.3,0.7,0.5,0.4,0.5,26.735899,-14.961466,0,SP
0,10,Chardonnay,1,0,0,0,0,0,1,0,0,0,1,0.219,Cy,0.4,0.4,0.3,0.4,0.4,15.945048,-25.082586,0,PP
1,45,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,0,0,0,0.063,BR,0.571,0.5,0.571,0.5,0.5,-32.675007,30.337057,0,UP
1,22,Bordeaux-style Red Blend,0,1,0,1,1,0,1,0,1,1,0,-0.126,BR,0.417,0.333,0.583,0.5,0.667,-32.11675,22.284536,0,SP
1,70,Champagne Blend,0,0,0,0,0,1,1,0,1,0,0,0.268,Cd,0.5,0.444,0.5,0.5,0.611,55.964527,-19.016266,0,L
0,25,Sauvignon Blanc,1,0,0,0,0,1,1,0,0,0,0,0.39,Sc,0.4,0.6,0.5,0.3,0.4,19.67017,-10.057451,0,SP
0,11,Gamay,0,0,0,1,1,0,1,0,0,0,0,0.25,Gy,0.375,0.625,0.75,0.25,0.625,-35.620316,-16.27633,0,PP
1,95,Chardonnay,1,0,0,0,1,0,1,0,1,0,0,-0.04,Cy,0.429,0.5,0.643,0.357,0.643,-23.638569,16.795485,0,L
1,75,Pinot Noir,0,0,0,0,0,1,1,0,0,0,0,0.307,Pr,0.5,0.5,0.5,0.375,0.375,-5.164535,6.188627,0,L
1,25,Tannat,0,0,0,0,0,0,0,0,0,0,0,0.75,Tt,0.417,0.5,0.5,0.5,0.5,2.9365098,14.580323,0,SP
0,18,Pinot Blanc,1,0,0,1,0,0,0,0,0,0,0,0.083,Pc,0.4,0.7,0.5,0.4,0.5,7.0232797,-45.844948,0,P
0,12,Rosé,1,0,0,0,0,0,0,0,0,1,0,0.106,Re,0.429,0.5,0.429,0.429,0.429,47.589836,-4.4859776,0,PP
0,19,Red Blend,0,0,1,0,0,0,1,0,0,0,0,0.242,Rd,0.7,0.4,0.5,0.6,0.5,-6.436886,-4.04353,1,P
0,20,Rhône-style Red Blend,0,0,0,0,0,0,0,0,0,0,0,0.079,RR,0.5,0.583,0.5,0.5,0.583,-4.585567,-48.83181,0,SP
0,26,Pinot Noir,1,0,0,0,0,0,1,0,0,0,1,0.118,Pr,0.5,0.5,0.4,0.3,0.5,-37.254894,-0.44873086,0,SP
1,31,Bordeaux-style Red Blend,0,0,1,0,0,0,1,0,1,0,0,0.299,BR,0.611,0.389,0.556,0.556,0.556,-26.243238,46.983265,0,UP
1,120,Bordeaux-style Red Blend,0,0,0,0,1,0,1,1,1,0,0,0.397,BR,0.571,0.357,0.571,0.429,0.714,-12.411064,34.8105,0,SL
0,13,Malbec,0,0,0,0,0,0,1,0,0,0,1,0.258,Mc,0.375,0.375,0.375,0.375,0.25,-12.292546,-13.331218,0,PP
1,95,Chardonnay,0,0,0,0,0,0,1,1,1,0,0,0.181,Cy,0.75,0.333,0.5,0.583,0.667,2.793777,21.862005,0,L
1,109,Chardonnay,0,0,0,0,0,0,0,1,1,0,0,0.177,Cy,0.5,0.375,0.5,0.625,0.625,-23.208443,41.97656,0,SL
0,25,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,-0.014,BR,0.5,0.5,0.562,0.438,0.5,-40.672256,39.210655,0,SP
1,32,Bordeaux-style Red Blend,0,1,0,0,0,0,1,0,0,0,0,0.138,BR,0.429,0.5,0.5,0.429,0.429,-21.263428,52.63687,0,UP
0,20,Rosé,0,0,0,1,0,1,1,0,0,0,1,0.392,Re,0.583,0.417,0.417,0.583,0.5,-5.7497497,-38.34645,0,SP
0,29,Chardonnay,1,0,0,1,0,0,0,0,0,0,0,0.223,Cy,0.438,0.562,0.625,0.438,0.688,39.03422,-31.723898,0,SP
0,20,Sparkling Blend,0,0,0,1,0,0,1,0,0,0,0,0.161,Sd,0.562,0.438,0.5,0.5,0.375,34.576355,-38.615833,0,SP
0,23,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,1,0.508,BR,0.75,0.375,0.5,0.5,0.5,-15.043766,-11.982562,0,SP
0,20,Riesling,0,0,0,0,0,0,0,0,0,0,0,-0.196,Rg,0.333,0.667,0.5,0.167,0.5,-42.590523,-6.5573554,0,SP
0,9,Red Blend,1,0,0,0,0,1,0,0,0,0,0,0.392,Rd,0.4,0.6,0.5,0.3,0.4,9.999534,-21.065197,0,V
1,40,Bordeaux-style Red Blend,0,0,0,1,0,0,1,0,0,1,0,0.208,BR,0.6,0.4,0.4,0.6,0.4,-27.39726,10.764584,0,UP
0,10,Sauvignon Blanc,1,0,0,0,0,0,0,0,0,0,0,0.233,Sc,0.25,0.625,0.5,0.25,0.375,38.923897,-5.482358,0,PP
1,60,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,1,0,1,0.128,BR,0.667,0.25,0.417,0.5,0.667,-5.7680655,16.30656,0,L
1,50,Chardonnay,0,0,0,0,0,0,1,1,1,0,1,0.15,Cy,0.571,0.143,0.429,0.571,0.786,5.9534354,33.207077,0,L
1,65,Chardonnay,1,0,0,0,0,1,1,1,1,1,0,0.254,Cy,0.2,0.3,0.5,0.3,0.8,22.24424,1.5655019,0,L
0,23,Chenin Blanc,0,0,0,0,0,0,1,0,0,0,1,0.15,Cc,0.667,0.417,0.5,0.5,0.583,43.223015,13.585648,0,SP
1,35,Chardonnay,0,0,0,0,0,0,1,1,1,0,0,0.021,Cy,0.7,0.3,0.5,0.7,0.7,15.8456745,26.097342,0,UP
0,22,Gewürztraminer,0,1,0,0,0,0,0,0,0,0,0,-0.011,Gr,0.375,0.5,0.5,0.375,0.5,2.1256516,-54.909454,0,SP
0,15,Sauvignon Blanc,0,0,0,0,0,1,1,0,0,0,1,0.38,Sc,0.7,0.5,0.4,0.4,0.5,29.303644,-11.010946,0,P
0,60,Champagne Blend,0,0,0,0,0,0,0,0,0,1,1,-0.02,Cd,0.4,0.2,0.3,0.4,0.5,35.77158,28.817154,0,L
0,16,Rosé,0,0,0,1,0,1,1,0,0,1,0,0.213,Re,0.583,0.5,0.417,0.5,0.5,1.5096635,-30.301233,0,P
0,21,Sauvignon Blanc,1,0,0,1,0,0,1,0,0,1,0,0.142,Sc,0.357,0.5,0.5,0.357,0.571,43.490417,-6.767273,0,SP
0,13,Rhône-style Red Blend,0,0,1,1,0,0,1,0,1,0,0,-0.082,RR,0.6,0.4,0.5,0.55,0.5,-16.031721,-42.288536,0,PP
0,18,Bordeaux-style Red Blend,0,0,0,0,0,1,1,0,0,0,0,-0.011,BR,0.6,0.5,0.6,0.5,0.4,-29.69333,2.473665,0,P
1,295,Champagne Blend,1,0,0,0,0,0,0,0,0,0,0,0.134,Cd,0.333,0.583,0.5,0.333,0.417,24.961008,-23.347279,0,I
0,22,Bordeaux-style Red Blend,0,1,0,0,1,0,1,0,1,0,0,0.011,BR,0.417,0.417,0.583,0.417,0.5,-26.002758,46.156277,0,SP
1,70,Pinot Noir,0,1,0,0,1,0,1,0,1,0,0,0.042,Pr,0.714,0.429,0.643,0.357,0.571,-21.56117,12.57642,0,L
1,25,Bordeaux-style Red Blend,0,0,0,0,1,0,1,1,1,1,0,0.025,BR,0.643,0.214,0.5,0.571,0.786,-31.03901,44.452377,0,SP
0,23,White Blend,0,0,1,0,0,1,1,0,0,0,0,0.412,Wd,0.8,0.3,0.5,0.4,0.4,41.734333,-27.270695,0,SP
0,15,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,1,0,0,0.236,BR,0.583,0.417,0.5,0.583,0.583,-2.1076486,40.416847,0,P
0,28,Pinot Noir,0,0,1,0,0,0,1,0,0,0,1,0.172,Pr,0.5,0.2,0.5,0.4,0.6,7.1526365,-8.031645,0,SP
1,80,Bordeaux-style Red Blend,0,0,0,0,0,0,1,1,0,0,0,0.05,BR,0.714,0.429,0.5,0.571,0.714,-11.606472,30.635937,0,L
0,40,Pinot Noir,1,1,0,0,0,1,0,0,1,0,0,0.401,Pr,0.286,0.571,0.5,0.286,0.571,27.267202,-30.437143,0,UP
0,18,White Blend,0,0,0,0,0,0,1,0,0,0,0,0.15,Wd,0.6,0.5,0.5,0.5,0.5,17.192802,-36.581932,0,P
0,18,Gamay,0,0,0,0,0,1,1,0,0,0,0,0.488,Gy,0.5,0.5,0.583,0.417,0.583,13.29053,-21.623484,0,P
1,50,Chardonnay,0,0,0,0,0,1,1,1,1,0,0,0.545,Cy,0.625,0.25,0.625,0.625,0.875,9.390221,23.40524,0,L
1,42,Rhône-style White Blend,0,0,0,1,0,0,0,1,0,0,0,0.417,RW,0.562,0.438,0.5,0.562,0.5,6.284484,-56.22909,0,UP
1,49,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.2,BR,0.5,0.583,0.667,0.417,0.583,-25.050604,24.402788,0,UP
1,316,Syrah,0,0,0,0,0,0,0,0,0,0,0,0.0,Sh,0.5,0.5,0.571,0.5,0.571,-33.944138,-51.732914,0,I
0,12,Rhône-style Red Blend,0,0,0,1,0,0,1,0,0,0,0,0.256,RR,0.5,0.643,0.5,0.357,0.5,-6.083007,-36.164753,0,PP
0,19,Rosé,0,0,0,0,0,0,1,1,1,0,0,0.269,Re,0.583,0.333,0.5,0.667,0.75,0.97407544,4.6633277,0,P
0,32,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.058,BR,0.667,0.5,0.583,0.5,0.5,-17.434761,29.139818,0,UP
1,100,Syrah,0,0,0,1,0,0,0,0,1,0,0,0.105,Sh,0.5,0.417,0.5,0.583,0.5,-46.082558,26.803642,0,SL
1,19,Malbec,0,0,1,0,0,0,1,1,1,1,0,0.222,Mc,0.714,0.214,0.429,0.571,0.571,-8.113324,18.576607,0,P
0,28,Rhône-style White Blend,0,0,0,0,0,0,1,0,1,0,0,0.158,RW,0.625,0.438,0.5,0.5,0.625,-11.042438,-31.284895,0,SP
1,130,Chardonnay,0,0,0,0,0,0,1,0,1,1,0,0.3,Cy,0.667,0.333,0.583,0.5,0.75,-14.783223,35.682438,0,SL
0,19,Rosé,1,0,0,1,0,1,0,0,0,0,0,0.143,Re,0.25,0.625,0.5,0.25,0.625,9.205608,-32.71489,0,P
0,35,Alsace white blend,0,0,0,1,0,0,0,0,0,0,0,0.533,Ad,0.5,0.5,0.5,0.5,0.5,10.81715,-37.803608,0,UP
1,35,Gewürztraminer,0,0,1,0,0,0,1,1,0,0,0,0.619,Gr,0.7,0.2,0.5,0.7,0.8,17.199482,31.50358,0,UP
0,7,Rhône-style Red Blend,0,0,0,1,0,0,0,0,0,0,0,0.084,RR,0.333,0.667,0.583,0.417,0.583,-4.900493,-22.57865,0,V
1,65,Rosé,0,0,0,0,0,0,1,0,1,0,0,0.162,Re,0.625,0.438,0.562,0.5,0.625,3.3371582,36.812187,1,L
0,20,Sauvignon Blanc,0,0,0,0,0,1,1,0,0,0,0,0.508,Sc,0.5,0.5,0.5,0.429,0.5,10.577614,-32.07174,0,SP
0,20,Bordeaux-style Red Blend,0,1,0,0,0,1,1,0,0,0,0,-0.087,BR,0.4,0.5,0.5,0.3,0.3,-26.524624,3.4940596,0,SP
1,110,Pinot Noir,0,0,0,0,1,0,1,1,1,0,0,0.056,Pr,0.714,0.286,0.643,0.571,0.786,-3.6191337,30.279907,0,SL
0,80,Champagne Blend,0,0,0,0,0,0,1,1,1,0,1,0.166,Cd,0.571,0.286,0.429,0.5,0.643,38.152504,-26.639177,0,L
0,10,Red Blend,0,0,1,0,1,0,1,0,0,0,1,0.354,Rd,0.688,0.375,0.438,0.5,0.5,-36.00036,-8.073664,0,PP
1,68,Rhône-style Red Blend,0,0,0,1,1,0,1,1,0,0,0,-0.074,RR,0.571,0.429,0.643,0.571,0.643,-29.930367,-25.178717,0,L
1,28,Rhône-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.263,RR,0.438,0.5,0.5,0.562,0.438,-24.296398,-27.81284,0,SP
0,23,Syrah,0,1,0,0,0,0,1,0,0,0,0,0.368,Sh,0.429,0.5,0.5,0.357,0.429,-18.274647,-28.536524,0,SP
1,72,Pinot Gris,0,0,1,0,0,1,1,0,0,0,0,0.135,Ps,0.708,0.417,0.5,0.5,0.458,-33.757835,-24.399782,0,L
1,220,Chardonnay,0,0,0,0,0,0,1,0,1,1,0,0.33,Cy,0.5,0.25,0.417,0.5,0.667,9.254569,22.808245,0,I
0,16,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,1,0,0,-0.037,BR,0.667,0.417,0.583,0.583,0.583,-26.70397,9.866542,0,P
0,26,Gamay,0,0,0,0,0,1,1,0,0,0,0,0.66,Gy,0.875,0.625,0.5,0.5,0.5,-1.1180612,-14.764597,0,SP
0,23,Chardonnay,1,0,0,1,0,0,0,0,0,1,0,0.442,Cy,0.3,0.7,0.4,0.3,0.4,22.435865,-11.174947,0,SP
1,60,Bordeaux-style Red Blend,0,0,0,0,1,0,0,0,1,0,0,0.115,BR,0.5,0.429,0.571,0.5,0.5,-17.049202,41.47342,0,L
0,14,Chenin Blanc,0,1,0,0,0,0,1,0,0,0,1,0.208,Cc,0.438,0.438,0.438,0.375,0.5,53.9934,-27.269365,0,PP
1,48,Riesling,0,0,0,0,0,0,1,1,1,1,0,0.371,Rg,0.571,0.286,0.571,0.571,0.786,-9.011156,31.291,0,UP
0,17,Bordeaux-style Red Blend,0,0,0,0,0,0,0,0,0,0,1,-0.115,BR,0.5,0.375,0.5,0.5,0.5,-32.38066,2.3388395,0,P
1,13,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.18,BR,0.5,0.5,0.5,0.417,0.5,-11.82059,25.640558,0,PP
0,43,Rhône-style White Blend,0,0,1,1,0,0,0,0,0,0,0,0.031,RW,0.556,0.444,0.5,0.556,0.444,19.075289,-39.684956,0,UP
1,55,Bordeaux-style Red Blend,0,0,1,0,0,1,1,0,0,0,0,0.55,BR,0.75,0.417,0.583,0.5,0.583,-19.712442,8.033939,0,L
0,17,Bordeaux-style White Blend,0,0,0,1,0,1,0,0,0,0,0,0.267,BW,0.5,0.625,0.5,0.5,0.5,29.957106,-13.640953,0,P
1,69,Pinot Noir,0,1,0,0,0,0,1,0,0,0,0,0.158,Pr,0.429,0.5,0.571,0.429,0.5,-21.740032,17.060392,0,L
0,14,Rosé,1,0,0,0,0,1,1,0,0,0,0,0.19,Re,0.5,0.625,0.5,0.25,0.5,44.768986,-22.833342,0,PP
0,23,Sauvignon Blanc,0,0,0,0,0,1,1,0,0,0,0,0.208,Sc,0.417,0.583,0.583,0.417,0.417,35.145817,2.56375,0,SP
1,52,Chardonnay,0,0,0,0,0,0,1,0,1,0,0,0.475,Cy,0.7,0.4,0.5,0.5,0.6,27.110588,24.90909,0,L
1,70,White Blend,0,0,1,0,0,1,0,1,1,0,0,0.285,Wd,0.667,0.167,0.5,0.583,0.667,53.430424,8.438503,0,L
0,14,Gamay,0,0,0,0,1,1,1,0,0,0,0,0.167,Gy,0.667,0.667,0.667,0.5,0.5,-35.62507,-16.383839,0,PP
0,20,Bordeaux-style Red Blend,0,1,0,0,0,0,1,0,0,0,0,0.127,BR,0.429,0.5,0.571,0.357,0.429,-22.548454,2.0217953,1,SP
1,110,Bordeaux-style White Blend,0,0,0,0,0,0,0,0,1,0,0,0.181,BW,0.333,0.417,0.583,0.333,0.667,-7.4752173,27.63095,0,SL
0,10,Sauvignon Blanc,0,0,0,1,0,0,1,0,0,0,0,0.111,Sc,0.5,0.5,0.5,0.333,0.333,-23.29026,-3.9406269,0,PP
0,20,Bordeaux-style White Blend,1,0,0,1,0,1,1,0,0,0,0,0.312,BW,0.5,0.667,0.5,0.333,0.583,30.266922,8.299354,0,SP
0,22,Malbec,0,1,0,0,1,1,1,0,0,0,0,0.227,Mc,0.5,0.5,0.667,0.333,0.583,-32.836525,-9.767776,0,SP
1,69,Champagne Blend,0,0,0,1,0,0,1,1,0,0,0,0.439,Cd,0.5,0.417,0.417,0.5,0.583,31.368536,28.25939,0,L
1,70,Chardonnay,0,0,0,0,0,1,1,0,0,0,0,0.425,Cy,0.625,0.5,0.5,0.5,0.5,23.058174,-5.0041566,0,L
0,10,Melon,0,0,0,0,0,0,1,1,1,1,0,0.19,Mn,0.571,0.286,0.429,0.5,0.714,27.14584,20.950792,0,PP
0,17,Rhône-style Red Blend,0,0,0,1,0,0,1,0,0,1,1,-0.003,RR,0.571,0.357,0.429,0.5,0.429,-21.538828,-47.112003,0,P
0,32,Sauvignon Blanc,0,0,0,1,1,1,1,0,1,1,0,0.13,Sc,0.7,0.3,0.8,0.5,0.8,11.36906,23.83904,0,UP
0,15,Viognier,0,0,1,0,0,1,0,0,0,1,0,0.17,Vr,0.562,0.375,0.5,0.562,0.5,34.58591,-37.917126,0,P
0,15,Rhône-style Red Blend,0,0,0,1,0,0,1,0,0,0,0,0.173,RR,0.5,0.5,0.6,0.4,0.6,-0.3084492,-47.389416,0,P
0,30,Chardonnay,0,0,0,0,0,0,1,0,1,0,0,0.284,Cy,0.6,0.4,0.5,0.6,0.6,8.977516,31.597485,0,UP
1,65,Syrah,1,0,0,1,1,0,1,0,1,0,0,0.054,Sh,0.5,0.5,0.625,0.5,0.625,-39.305134,4.41278,0,L
1,27,Gewürztraminer,0,0,1,1,0,1,1,0,0,0,0,0.396,Gr,0.722,0.333,0.5,0.5,0.5,23.226082,-57.83325,0,SP
0,13,Bordeaux-style Red Blend,0,0,0,0,0,1,1,0,0,0,1,0.275,BR,0.625,0.5,0.375,0.5,0.5,3.2501595,-21.743322,0,PP
1,80,Bordeaux-style Red Blend,0,0,0,0,0,0,1,1,0,0,0,0.394,BR,0.5,0.3,0.7,0.6,0.9,-27.719324,32.42223,0,L
1,26,Rhône-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,-0.05,RR,0.643,0.5,0.5,0.429,0.5,-33.60583,-46.019085,0,SP
1,20,Bordeaux-style Red Blend,0,1,1,0,0,0,1,0,1,0,0,0.155,BR,0.643,0.357,0.5,0.429,0.571,-28.754822,19.54724,0,SP
0,13,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,0,0,0,0.379,BR,0.6,0.5,0.7,0.5,0.6,-7.1487107,3.2924557,0,PP
1,75,Bordeaux-style Red Blend,0,1,1,0,0,0,1,0,1,0,0,0.262,BR,0.571,0.357,0.5,0.429,0.571,-26.955423,50.796413,0,L
0,14,Viognier,0,0,0,1,0,1,0,0,0,0,0,0.151,Vr,0.5,0.556,0.5,0.5,0.611,-1.703907,-43.352787,0,PP
0,12,Sauvignon Blanc,1,0,0,0,0,1,1,0,0,0,0,0.409,Sc,0.5,0.7,0.6,0.4,0.5,29.992588,-9.719485,1,PP
0,14,Chardonnay,0,0,0,0,0,1,0,0,0,1,1,0.085,Cy,0.583,0.333,0.333,0.5,0.5,29.673893,-3.1083748,0,PP
0,57,Chardonnay,0,0,1,0,0,0,1,0,0,0,0,0.174,Cy,0.625,0.438,0.5,0.5,0.438,10.46951,9.64414,0,L
0,27,Sauvignon Blanc,0,0,0,0,0,0,1,0,1,0,0,0.194,Sc,0.5,0.25,0.625,0.375,0.875,-13.268022,16.875307,0,SP
0,10,Chardonnay,0,0,0,0,0,0,1,0,0,0,1,0.358,Cy,0.5,0.25,0.375,0.375,0.375,11.954929,-6.720469,0,PP
0,31,Chardonnay,0,0,0,0,0,0,1,1,1,0,1,0.254,Cy,0.417,0.25,0.5,0.583,0.75,1.8102518,7.9788713,0,UP
0,21,Rhône-style Red Blend,0,0,0,1,0,0,0,0,0,0,0,-0.4,RR,0.571,0.5,0.5,0.5,0.5,48.843636,0.99234587,0,SP
0,47,Champagne Blend,0,0,0,0,0,0,0,0,0,0,0,0.143,Cd,0.5,0.5,0.5,0.571,0.429,21.432043,-34.24785,0,UP
1,51,Pinot Noir,0,0,1,1,0,0,1,0,1,1,1,0.206,Pr,0.667,0.167,0.333,0.417,0.5,2.5379407,3.1180634,0,L
0,18,Pinot Noir,0,0,0,0,0,1,0,1,0,0,0,0.225,Pr,0.167,0.5,0.5,0.333,0.5,12.143924,-15.196065,1,P
1,23,Rosé,0,0,0,0,0,1,1,0,1,0,0,0.355,Re,0.643,0.357,0.5,0.5,0.643,-10.930218,17.40865,0,SP
1,400,Chardonnay,0,0,0,0,0,1,1,0,0,0,1,0.232,Cy,0.6,0.5,0.55,0.45,0.55,36.787815,25.82363,1,I
0,14,Malbec-Merlot,0,0,0,0,0,0,1,1,1,0,1,0.325,MM,0.6,0.1,0.4,0.6,0.8,-1.8810601,13.004544,0,PP
1,49,Syrah,0,0,0,1,1,1,0,1,0,0,0,-0.007,Sh,0.5,0.429,0.571,0.571,0.429,-10.943383,49.422527,0,UP
1,80,Pinot Noir,0,0,0,0,1,1,1,0,0,0,0,0.32,Pr,0.4,0.5,0.8,0.3,0.7,-8.984584,1.0341501,0,L
0,16,Cabernet Franc,0,0,0,0,0,1,1,0,0,0,1,0.262,CF,0.583,0.417,0.417,0.5,0.5,-22.709564,-13.887105,0,P
1,35,Champagne Blend,0,0,0,0,0,1,0,0,1,0,0,0.429,Cd,0.4,0.4,0.5,0.4,0.6,11.452529,2.8086417,0,UP
1,45,Bordeaux-style Red Blend,0,1,0,0,0,0,0,0,1,0,0,0.135,BR,0.417,0.417,0.5,0.333,0.583,-21.172901,42.387054,1,UP
1,16,Tannat,0,0,0,0,0,0,1,0,1,0,0,0.011,Tt,0.5,0.4,0.5,0.5,0.5,-59.24003,16.443207,0,P
0,22,Red Blend,0,0,0,0,0,0,0,0,0,1,1,0.164,Rd,0.571,0.286,0.429,0.5,0.5,-4.4466257,-19.705809,0,SP
0,16,Tannat-Cabernet,0,0,0,0,0,0,1,1,0,0,1,0.183,TC,1.0,0.0,0.333,0.833,0.667,-16.359245,-16.237194,0,P
0,63,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,0.257,Cy,0.583,0.5,0.583,0.5,0.583,1.8152219,45.367336,0,L
0,27,Sauvignon Blanc,1,0,0,0,0,0,1,1,0,0,0,0.456,Sc,0.583,0.667,0.667,0.5,0.75,32.0676,-9.193993,1,SP
0,15,Bordeaux-style White Blend,1,0,0,0,0,1,1,0,0,0,0,0.28,BW,0.5,0.625,0.5,0.5,0.5,15.550288,-13.534701,1,P
0,18,Chardonnay,0,0,0,0,0,1,1,0,0,0,1,0.26,Cy,0.6,0.4,0.4,0.5,0.4,41.074703,-15.67414,1,P
1,16,Rhône-style Red Blend,0,0,0,1,0,0,1,1,0,0,0,0.29,RR,0.611,0.389,0.5,0.556,0.5,-29.8389,-42.84366,0,P
0,42,Rosé,0,0,0,0,0,0,1,0,0,0,0,0.025,Re,0.556,0.5,0.5,0.5,0.556,0.13587396,-57.298504,0,UP
0,29,Chardonnay,0,0,0,0,0,1,1,0,1,0,1,0.258,Cy,0.667,0.333,0.417,0.417,0.5,18.810791,21.59753,0,SP
1,57,Syrah,0,0,0,0,0,0,1,0,0,0,0,-0.103,Sh,0.571,0.5,0.5,0.571,0.429,-15.224258,58.91675,0,L
0,15,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,0.127,Pr,0.4,0.5,0.5,0.4,0.5,-4.558355,-19.818863,0,P
0,11,Chardonnay,0,0,0,1,0,0,1,0,0,0,0,0.017,Cy,0.6,0.5,0.5,0.5,0.6,9.321779,-36.01736,0,PP
0,15,Rosé,0,0,0,0,0,1,0,0,0,0,0,0.317,Re,0.3,0.6,0.5,0.3,0.5,12.985261,-52.2248,0,P
1,20,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.362,BR,0.583,0.5,0.5,0.417,0.417,-28.040203,-10.581156,0,SP
1,35,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,1,0,0,0.233,BR,0.7,0.5,0.6,0.6,0.6,-36.577263,11.662404,0,UP
1,65,Viognier,0,0,0,1,0,0,0,0,1,1,0,0.042,Vr,0.625,0.312,0.5,0.562,0.625,54.035572,-1.6237788,0,L
0,10,White Blend,0,0,0,0,0,0,0,0,0,0,0,-0.25,Wd,0.5,0.5,0.5,0.5,0.5,-2.0919337,-37.93351,0,PP
1,350,Red Blend,0,0,1,1,0,0,0,0,0,0,1,0.058,Rd,0.538,0.385,0.423,0.5,0.5,3.7728229,-35.95334,0,I
0,13,Rhône-style White Blend,0,0,0,0,0,1,1,0,0,0,0,0.167,RW,0.667,0.5,0.5,0.5,0.5,16.982698,-44.415066,0,PP
0,10,Chardonnay,1,0,0,0,0,1,1,0,0,0,0,0.302,Cy,0.375,0.625,0.5,0.25,0.375,17.662994,-27.942368,0,PP
1,23,Chardonnay,0,0,0,0,0,0,1,0,0,0,1,0.267,Cy,0.667,0.417,0.417,0.583,0.5,4.549319,52.766117,0,SP
0,20,Grenache,0,0,0,1,0,0,0,0,0,0,0,0.23,Ge,0.5,0.5,0.5,0.5,0.6,24.35656,-36.70114,0,SP
0,17,Rhône-style Red Blend,0,0,0,0,0,0,1,0,1,0,0,0.307,RR,0.571,0.429,0.5,0.5,0.571,-8.083522,-26.377958,0,P
1,40,Rhône-style White Blend,0,0,0,0,0,1,0,0,0,0,0,0.717,RW,0.714,0.5,0.5,0.571,0.5,55.71773,9.125935,0,UP
1,170,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,0,0,0,-0.017,BR,0.5,0.5,0.625,0.5,0.5,-20.768261,21.132055,0,SL
